TopNow,RankType,DownloadNum,From,RunningType,ChannelID,GameType,Summary,DownloadURL,PlatForm,VersionID,Score,HotTrend,WebURL,WeekDownload,CompanyName,GetTime,GameName,Hot,PackageSize,iConURL
2,10,146838,1,δ֪,4,塔防迷宫,这是一款非常可爱的Q版风格塔防游戏 战争进入白热化阶段，坦克攻入城市，守卫者们与主力部队失去了联系，处于危险之中！ 在这千钧一发的时刻，作为一个小小指挥官的你，如何才能挽救你的战友？ 在这款游戏里，你扮演一名与主力部队失去联系的小小指挥，临时接管你的部队和防御设施，用于抵抗源源不断的敌人。 你可以使用六种可以不断升级的炮塔，完成多达15关的防御。通过你的不断尝试，来把自己变成一名真正伟大的指挥官！,http://i2.market.mi-img.com/download/AppStore/043a04efef19549c89910706c59f745efbd434b18/com.catstudio.littlesoldiersmm.apk,1,1.7.5,4.5,δ֪,δ֪,δ֪,北京富嘉和聚科技有限公司,2015-01-05 20:00,小小指挥官之二战前线风云,0,15.72M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0ae9845937b650f352e59e44dd0035056da401c8d
3,10,48829,1,δ֪,4,塔防迷宫,"外星人大举入侵，人类陷入岌岌可危的境地。在这紧要关头玩家将扮演救世主肩负着重要使命踏上征程。独自迎战万千敌人，感受枪弹和血浆的交响曲，刺激的射击,在史诗般的背景音乐中,成为拯救世界的英雄,点燃黎明的灯火!",http://i2.market.mi-img.com/download/AppStore/040cb48dba977d671f47e12e5d857777d47423aca/com.birdsh.hkxq.apk,1,1.0.0,1,δ֪,δ֪,δ֪,上海波导信息技术有限公司,2015-01-05 20:00,骇客星球,0,8.07M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0b0cba4db79a7467c247e02e5a857c7cd87178734
4,10,49716,1,δ֪,4,飞行空战,"应用介绍：

游戏描述：
   飞机OMG。飞机大战题材火热，但我们只想做出属于自己的游戏作品。我们，不强制激活；我们，不恶意扣费；我们，追求精益求精。


   游戏特色：
   1，多种飞机角色，总有属于你的那一款；
   2，关卡众多，总共50级关卡，你，是那个打通关的第一人吗？
   3，丰富的道具系统，护盾、生命、血包、核弹，该有的咱都有了；
   4，精美的飞机、逼真的画面、刺激的音效。
   5，时下最流行的求合体，战机合体，打爆各种BOSS；
   2014最火爆的空战游戏，我们等待你的到来。


游戏操作：
   游戏有菜单界面、商店界面、装备界面和游戏主界面，玩家进入菜单界面可以选择关卡模式或挑战BOSS模式。
   关卡模式：玩家需要逐级逐级关卡打下去，过关后方可继续下一关。BOSS模式：玩家可以挑战已经开启的BOSS，也可以直接用金币开启BOSS进行挑战。
   游戏主界面，玩家只需要上下左右移动飞机，躲避敌机的子弹，消灭所有出现的敌机即可过关。游戏中还有血包、生命、护盾和全屏爆炸等道具可以使用，灵活的使用不同的道具可以增大过关几率。
",http://i5.market.mi-img.com/download/AppStore/08c205243b2a3832f412ed487c5805b94ec416815/com.mmpay.ltfjdz_bodao.apk,1,1.0.2,2,δ֪,δ֪,δ֪,上海波导信息技术有限公司,2015-01-05 20:00,飞机OMG,0,10.13M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0fb31c471ab9048fa2567c3e482985f424e059a95
5,10,27788,1,δ֪,4,休闲创意,"《Minecraft编辑器 PocketInvEditor》是一款库存编辑。有了这个工具,你可以给自己更多的方块和物品，无需编写一个十六进制数字或连接到计算机。
【游戏特点】
- 加载和保存的口袋版等级.dat文件
- 允许编辑的所有物品在生存模式，编辑类型id，伤害，和数量!
- 项目id列表构建到应用程序,只需单击“Browse”!
- 一键式备份和恢复.zip文件。备份保存在游戏/com.mojang/minecraftWorlds_backup /(世界的名字)",http://i4.market.mi-img.com/download/AppStore/07751d502de204ded2c9d62ed186835f0d6bcd503/net.zhuoweizhang.cl.pocketinveditor.apk,1,1.13,0,δ֪,δ֪,δ֪,DreamPark,2015-01-05 20:00,我的世界编辑器,0,3.56M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/dcfe17d7-9c4e-4747-acfc-b85816e3674f
6,10,560421,1,δ֪,4,跑酷闯关,"更新简介：
***********庆元旦！贺新年！奥特曼送大礼！************
活动期间，下载并进入游戏的小伙伴即可获得一份新年大礼包！
金币，道具免费领取！2015年度最好玩的酷跑游戏快来下载啦！
奥特曼陪你打怪兽！救妹子！过新年！

奔跑吧！奥特曼！角色培养+横版动作革命性的天天酷跑类游戏强势登陆各大平台！宇宙正在遭遇最大危机，银河公主亟待救援，独创的BOSS系统让你体验用“奥特光线”横扫小怪兽的快感！立即加入，与成千上万的玩家一起扮演宇宙超人奥特曼救回公主，角逐出最强酷跑超人！ ",http://i1.market.mi-img.com/download/AppStore/04da05571e35e43ad3f536b9fcdc822b9d00feca6/com.sg.atmpk.xiaomi.apk,1,1.1.2,4.5,δ֪,δ֪,δ֪,南京颂歌网络科技有限公司,2015-01-05 20:00,酷跑超人-奥特曼,0,18.54M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/06da05d71530ed3a06f532b9faec822c92e43ac25
7,10,177184,1,δ֪,4,跑酷闯关,"游戏以韩国当红动漫形象PORORO（企鹅）为原型，人物及场景设定忠于原著。跑酷类游戏完美的贴合了原著大电影中喜欢追求速度感的PORORO。精美的3D人物和场景设置，给用户的视觉体验提升了一个层次，首创的跑酷重力感应操作打破单一手指操作，开放式跑道摒弃三条跑道的固有模式，机随心动，给玩家身临其境的游戏体验。游戏中有着一应俱全的场景：冰宫,白雪皑皑的小镇,绿洲森林,地道等等。还能够发动轿车,飞翔,火箭等各种风趣道具。每天每周供给全新应战比赛让你赢大奖。
",http://i5.market.mi-img.com/download/AppStore/0172f4da871994974c84fc045a45144d62040089a/com.zplay.pororo.apk,1,1.0.0,4.5,δ֪,δ֪,δ֪,掌游天下(北京)信息技术有限公司,2015-01-05 20:00,波鲁鲁冰雪大冒险,0,41.74M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/5d3bfd80-f6a6-4ffc-9f07-f5de67f63077
8,10,102880,1,δ֪,4,赛车体育,"★十万现金寻找最强车神！★
★2015年唯一地下赛车手游★
★炫酷车手等你雇佣★
★豪车碰撞挑战极限★

    群雄争霸赛！十万现金寻找最强车神！如果你有牛逼的操作、灵活的手指、挑战自我的的欲望，那就千万不要错过《3D车神传说》！创新融入了地下赛车元素，全3D场景展示，世界顶级豪车任你驾驭，还不快来选择你喜欢的城市街道，雇佣你最中意的手车，来场最刺激的街头狂飙，十万大奖非你莫属！



",http://i5.market.mi-img.com/download/AppStore/02c84a49f0de6438b0223f7e56f6763ae87035675/com.cmge.cscs.apk,1,1.0.2,4.5,δ֪,δ֪,δ֪,汇友数码（深圳）有限公司,2015-01-05 20:00,3D车神传说,0,25.2M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0172f4da891999974c84ff045f451c4d63040089a
9,10,178297,1,δ֪,4,网游RPG,"一、游戏介绍
电视剧《武媚娘传奇》同名正版唯一官方授权手游，以剧情同步、策略宫斗、皇权大战、华服盛宴为核心的四大独创玩法，兼备丰富的角色养成、奇技神器、世界奇遇、战火连城等特色系统，百分百还原电视剧情节、场景、华服！40多章闯关探险场景、200余套天价戏服让您尽情体验，更有卢舍那佛、昭陵寻宝等神秘玩法等您挑战！

二、游戏特色

1.官方授权-首创剧情同步

2.宫斗巨制-极致策略养成

3.权利游戏-全服皇权大战

4.华服盛宴-尽享妖娆霸气

【客服信息】
★客服邮箱★ kefu@me.cn
★客服电话★ 010-56141152
",http://i2.market.mi-img.com/download/AppStore/00d4645820b7646e319cf68a5f99e35f70b3e8a65/com.atme.wuzetian.mi.apk,1,1.1.0,3.5,δ֪,δ֪,δ֪,上海爱特米科技有限公司,2015-01-05 20:00,武媚娘传奇,0,83.04M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0020a15330db540b82937e6f6417992b913d82ab5
10,10,105228,1,δ֪,4,赛车体育,"  官方正版授权，动漫角色完美呈现！
  《龙骑侠之极速狂飙》由恒大动漫官方正版授权，动漫造型真实重现，高冷善良的妙妙，可爱活泼的果果，沉默的天才郁风！
   3D场景高清画质，4大模式等你挑战！ 
   机械小镇，兽穴遗址，神秘海底，梦幻星空，进化工厂，五大高清场景等你玩转！
   竞速排名，限时任务，更有神秘奖励关卡，四大模式等你来战！
   角色升级，车辆改装！一键打造最强最快最给力阵容！
   极速狂飙，弯道漂移，超车冲刺，让你一次玩到嗨！
",http://i3.market.mi-img.com/download/AppStore/02ee0a467eff549cd113f13aff43e0e40e55d46bc/com.joym.longqixia.mi.apk,1,1.0.0,2,δ֪,δ֪,δ֪,合肥乐堂动漫信息技术有限公司,2015-01-05 20:00,龙骑侠之极速狂飙,0,43.61M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0aee0a467eff549cd113f53aff13e0eb0e55546bc
11,10,112203,1,δ֪,4,网游RPG,"《小小忍者》用最华丽的战斗改变忍者世界！
本作收录了忍界中全部的主要角色，重现数百种忍术、通灵术和强大尾兽，游戏中包含大量创新玩法，玩家可对忍者进行多方面的培养，多种互动玩法让人欲罢不能。
玩家QQ群：245835334
客服QQ：2766077033、3165611348",http://i1.market.mi-img.com/download/AppStore/063c640f8f65e1531fc94885f1a35ee31ae40dfed/com.jelly.hy.mi.apk,1,1.2.0,4,δ֪,δ֪,δ֪,北京赫德时代科技有限公司,2015-01-05 20:00,小小忍者,0,51.21M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0f45605ceef244365021efa8f4a71e4c7f30f23b0
12,10,140358,1,δ֪,4,跑酷闯关,史上最惊险刺激的另类跑酷游戏，一场与雪崩灾难竞速的逃亡之旅。你需要踩上滑雪板，赶在雪崩埋没自己之前逃脱困境。逃命路上要努力加速躲避障碍，最厉害的是要学会和一样在慌忙逃命的动物们合作逃生！皑皑雪山，蔚蓝天空，冲上云霄，穿梭山洞，在惊险刺激的大冒险中体验爽快的滑雪感受吧！,http://i3.market.mi-img.com/download/AppStore/047ca64c47d57445e107636aa6f3ed4264c9aad5e/com.yodo1.SkiSafari.XIAOMI_01.apk,1,2.2.0,3.5,δ֪,δ֪,δ֪,北京游道易网络文化有限公司,2015-01-05 20:00,滑雪大冒险圣诞版,0,33.15M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0e7ca44c45dc7e4593076a6aada3ee4d6374156d6
13,10,78505,1,δ֪,4,网游RPG,《挂机联盟》是首款竞技游戏题材放置类挂机手游，离线自动打怪升级爆装备，是懒人的专属手游。游戏颠覆的传统挂机游戏，融合了目前人气超高的《英雄联盟》、《DOTA》、《真三国无双》三款竞技类游戏的多种元素，三方阵营循环争霸！谁才是真正的竞技之王？谁能问鼎最强王者？！,http://i3.market.mi-img.com/download/AppStore/051155fae38930fd3e82e1f5e78a4d8a05f4156f8/guajilianmeng.s2.tf.mi.apk,1,1.0.0,4,δ֪,δ֪,δ֪,福州云顶网络科技有限公司,2015-01-05 20:00,挂机联盟,0,51.76M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/017ca65c47d874457107656aa6d3ed4d64c99ad5e
14,10,53272,1,δ֪,4,赛车体育,速度！激情！浪花四溅！！全新4D沙滩场景、N辆顶级超炫酷赛车，六种不同模式、数十款精妙赛道完美呈现！漂移、加速、追逐、冲撞、飞弹，1秒就能让你high到爆！游戏音效紧张刺激、画面生动逼真，带你尽享极速狂飙、血脉偾张的超感官盛宴！如果不够尽兴，你还可以邀请好友来一场热血竞速，一搏高低。《4D极速沙滩赛车》2015年绝不能错过的极速体验！,http://i5.market.mi-img.com/download/AppStore/09e475f1fecb0ea5a848c831bc3d9a57933418f83/com.vectorunit.purple.skymobi.mi.apk,1,1.100,4,δ֪,δ֪,δ֪,杭州斯凯网络科技有限公司,2015-01-05 20:00,4D极速沙滩赛车,0,75.42M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/00c82c59405aa47941d1766ec4de5d9ebfda51360
15,10,55987,1,δ֪,4,模拟经营,"你身处在海边的孤岛上，一个风场奇怪的地方，所有的东西都是方块形式。探索可以利用的物品，资源和使用工具构造自己想要构造的一切东西。这就是一款沙盘生存战争，也是你和另外一个你的战争，创造让这个生存游戏充满了无限可能！
 当心！生存并不像你想的那么简单。
",http://i3.market.mi-img.com/download/AppStore/05ec0347b46b747872538b494215983b377e4067c/com.kuls.game.sczz.cn.apk,1,1.0,3,δ֪,δ֪,δ֪,盛华信息,2015-01-05 20:00,生存战争,0,13.42M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/03b425f67252cc498ab69970ddbd950d84c42a2dd
16,10,77352,1,δ֪,4,塔防迷宫,"《僵尸猎人》20XX年冬，变态科学家Orange博士研究了致命的丧尸病毒，在人们欢呼狂热的圣诞节期间悄悄将试验品投放在A国的【乐鱼小镇】，病毒迅速蔓延，短短数周时间大量的无辜市民被感染变成了可怕的丧尸。
《僵尸猎人》是一款难得的射击佳作，它制作精良、战斗场面火爆爽快。 高品质的图像，轻松诙谐又不失可玩性； 震撼性的音效，让你身临其境的爽快战斗。
客服电话：010-64304973
客服邮箱：wyhloo@kahaa.com
",http://i5.market.mi-img.com/download/AppStore/0737d555fdf1c688a18cf1544f8c827cd74420948/com.kahaa.zombiehunter.apk,1,1.2,1.5,δ֪,δ֪,δ֪,北京络汀科技有限公司,2015-01-05 20:00,僵尸猎人,0,26.6M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/092fb94cdac6245882221fd62c0dfa434f05551ff
17,10,64874,1,δ֪,4,赛车体育,"准备好操作这个3D轿车装载卡车庞然大物了吧？
在这个最新的轿车装载卡车模拟器中，你需要扮演一个很有技巧的卡车司机运行在这座大城市的道路上，用你最好的技术来驾驶它，选择你喜欢轿车，然后装入卡车，装载他们在汽车运输卡车的拖车上，然后到达目标地，这样你就完成任务了，进入下一关卡。你过了关卡后，可以赚取金币，然后你可以在汽车经销商处购买不同的车装载在你的卡车上，先是将轿车停到你的装载卡车上，然后你驾驶装载卡车到正确的目的地，你在游戏中可以在装货和卸货的时候赚钱一些金币，若你能够将轿车完美无损的运到目标地，你就完成了任务了。
3D轿车装载卡车游戏功能：
1、一个最好的停车卡车模拟器3D游戏物理
2、你有跑车在您的3D轿车装载卡车上
3、不同的摄像机视图，请检查您的卡车和汽车的位置，你车停他们
4、你在规定时间内完成对应的关卡任务
5、美丽的图形真正的3D环境，巨大的开放世界，带动周边
6、交通对这座城市的道路，注意不要损坏你的货物
7、按动屏幕上的这个卡车转运模拟器的方向盘，加速和制动踏板和换档",http://i3.market.mi-img.com/download/AppStore/06d7f59e0270791502c9fd95d421adf08d2417da9/com.vxgersim.cartransporttrailertruck3d.apk,1,1.1.5,4,δ֪,δ֪,δ֪,南京卡知电子科技有限公司,2015-01-05 20:00,3D轿车装载卡车,0,51.51M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/06d7f59e0270791504c9f795d021abf0812417da9
18,10,69024,1,δ֪,4,跑酷闯关,"炮炮快跑HD高清版本疯狂来袭，开启跑酷新潮流！游戏是一款根据网络动漫炮炮兵之炮炮向前中改变的同名手游，其中所有主角全部参战！调皮勇敢的炮炮阴晴不定的团团，天然呆无厘头的炮罗，严肃幽默的破sir，你可以控制他们组成十几以至于几十人的队伍，在火线中英勇穿越，拯救同伴。独特的武器支援系统、让你在前进中得到同伴的给力掩护；千变万化的装备搭配，让你在战场上得心应手。军人就改英勇无畏！炮炮兵团，勇往直前！
一起奔跑吧，炮炮！
",http://i5.market.mi-img.com/download/AppStore/0fb3149267bbc42626cba104ec25d77aa8c407a50/com.tgame.remoteplayer.xiaomi.apk,1,1.0,1.5,δ֪,δ֪,δ֪,北京分享时代科技有限公司,2015-01-05 20:00,炮炮快跑HD,0,30.11M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/032c664e4657945832c610f565561fa2e31b3b21e
